SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue,الغريق رقم 387 ,Number 387,One Off,/,1,1.5,01:30:00,إيطاليا,الإيطالية,"A hoodie, pants, a belt… That’s what little is left of ""number 387"", one of the 800 migrants who perished on April 18, 2015, off the Libyan coast. On the military base in Melilli, Sicily, Cristina Cattaneo, the best forensic pathologist in Italy, leads the largest identification operation ever undertaken to date on the Mediterranean.",سترة وبنطال وحزام .. هذا ما تبقى من الغريق رقم 387 والذي قضى ضمن 800 مهاجر حاولوا عبور المتوسط انطلاقا من الساحل الليبي في يوم 18 أبريل 2015. الفيلم يصور رحلة الطبيبة الشرعية الإيطالية كريستينا كاتانيو في محاولاتها للتعرف على صاحب الجثة لردها إلى أهل الفقيد.,
AJD Catalogue,سلسلة الأعراس -العرس اليهودي المغربي ,wedding series : Jewish Wedding in Morocco,Long Series,سلسلة الأعراس,17,0.5,00:30:00,المغرب,العربية,"A documentary film known as the rituals and wedding customs of Moroccan Jews who preferred to live in Morocco to emigrate to Israel. Through this work, we will embark on the features of this wedding, its rituals, its steps and its special stages at the moment, which derive its peculiarities from that cross-fertilization between the Moroccan and Jewish cultures inherited, which confers on this event distinctive features and ceremonial.",فيلم وثائقي يعرف بطقوس و عادات الزفاف لدى اليهود المغاربة الذين فضلوا العيش بالمغرب على الهجرة نحو إسرائيل. من خلال هذا العمل، سوف نبحر في معالم هذا العرس، شعائره، خطواته و مراحله الخاصة لحظة بلحظة وهي التي تستمد خصوصياتها من ذاك التلاقح بين الثقافتين المغربية و اليهودية المتوارث والذي يضفي على هذا الحدث ملامح و احتفالية متميزة .,
AJD Catalogue,صناع الأمل ,Hope Creators ,One Off,/,1,1,00:45:27,ليبيا,العربية,"Mohammed Al-Fazzani takes trained children and young people who have lived in armed streets on a journey through the desert to participate in a race for the desert rally from the town of Zawia, west of Tripoli, to the city of Ghadames in the south of Libya. A race between the spread of arms and militias everywhere in the country. Makers of Hope A documentary that highlights children and young people who grew up amid the devastation, devastation and insecurity created by war and the massive proliferation of heavy and light weapons. Children and young people are divided by tribal conflicts and political differences but their unity is the sport of the desert rally, which is also free of the dangers.","من مدينة الزاوية غرب مدينة طرابلس إلى مدينة غدامس في الجنوب الليبي نعايش رحلة أطفال و شباب ليبي  في سباق الرالي  تحت اشراف المدرب محمد الفزاني . سباق وسط انتشار السلاح والمليشيات في كل مكان في البلاد. 
 صناع الأمل فيلم وثائقي يسلط الضوء على أطفال وشباب فرقتهم الصراعات القبلية والخلافات السياسية و الحرب، لكن وحدتهم رياضة الرالي الصحراوي التي لا تخلو حتى هي الأخرى من المخاطر.
",
AJD Catalogue,فراعنة الاسكواش,Pumpkin Ball ,One Off,/,1,1,00:52:22,مصر,العربية,"The Egyptians are the kings of squash"" - a phrase that the world is repeating now, after the Egyptian players in recent years have achieved a package of achievements at the international level, most recently the arrival of the brothers, Marwan Shorbagi and Mohammed Al-Shurbaji to the final of the World Championship, which ended the victory of the latter and crowned a world champion in the game.","تدور أحدات الفيلم حول لعبة السكواش في مصر بدايتها تاريخها، حيث تعتبر هذه العبة شهيرة في مصر وذات تقليد طويل في البلاد منذ ثلاثينيات القرن الماضي، بتصنيف 8 لاعبين ضمن أفضل لاعبي اسكواش في العالم.
“المصريون ملوك الإسكواش”.. عبارة يرددها العالم حاليا، بعدما حقق اللاعبون المصريون في السنوات الأخيرة حزمة إنجازات على المستوى الدولي، آخرها وصول الشقيقين، مروان الشوربجي ومحمد الشوربجي إلى نهائي بطولة العالم، والتي انتهت بفوز الأخير وتتويجه بطلا للعالم في اللعبة.
",
AJD Catalogue,صور مصرية-أهل الفن,Art,Short Series,صور مصرية-Egypt in images ,5,0.5,00:25:07,مصر,العربية,"A documentary series about Samir Elghazouly journey who continued his father welling of the photography .
Mohamed the father was very close to the celebrities and leaders in Egypt at the 19th century and he has left a thousand of unique pictures to his son
In a 26 minutes documentary we will get close of a number of Egyptian celebrities and their relationship with the photography world as the photography was a main element in their work on these days. And through a number of pictures to each one of them will unshade some hidden parts of their life
","صور مصرية هي سلسلة وثائقية نتعرف من خلالها على رحلة المصور سمير الغازولي الذي ورث حب التصوير عن والده محمد الغازولي الذي كان مصورا مصريا مقربا من المشاهير والملوك في النصف الأول من القرن العشرين.
ترك محمد الغازولي لإبنه آلاف الصور الفوتغرافية التي توثق لمصر ما قبل الملكية وما بعدها.
في نصف ساعة تليفزيونية نتعرف على مجموعة من مشاهير الفن في مصر وعلاقتهم بالكاميرا حيث كان التصوير الفوتوغرافي للأعمال الفنية في تلك الفترة عنصرا رئيسيا من عناصر العمل ومن خلال تلك الصور نضيء على بعض الجوانب التي ظلت خفية على المشاهدين
",
AJD Catalogue,صور مصرية - الزعماء,Leaders,Short Series,صور مصرية-Egypt in images ,5,0.5,00:28:21,مصر,العربية," A documentary series about Samir Elghazouly journey who continued his father welling of the photography .
Mohamed the father was very close to the leaders in Egypt at the 19th century and he has left a thousand of unique pictures to his son
In a 26 minutes documentary we will discover the effects of the pictures in the life of the Egyptian leaders and how each one of them used the effect of the picture to serve his vision and how others used it to destroy their image as well
","صور مصرية هي سلسلة وثائقية نتعرف حلالها على رحلة المصور سمير الغازولي الذي ورث حب التصوير عن والده محمد الغازولي الذي كان مصورا مصريا مقربا من المشاهير والملوك في النصف الأول من القرن العشرين.
ترك محمد الغازولي لإبنه آلاف الصور الفوتغرافية التي توثق لمصر ما قبل الملكية وما بعدها.
في نصف ساعة تليفزيونية نتعرف على دور الصورة وتأثيرها في حياة حكام مصر وكيف استخدم كل منهم الصورة الفوتوغرافية لخدمة مشروعه السياسي وفي نفس الوقت استخدمت قوى المعارضة الصورة أيضا كسلاح في إسقاط بعضهم
",
AJD Catalogue,صور مصرية – الزفاف الملكي,Royal Wedding,Short Series,صور مصرية-Egypt in images ,5,0.5,00:26:03,مصر,العربية," A documentary series about Samir Elghazouly journey who continued his father welling of the photography .
Mohamed the father was very close to the celebrities and leaders in Egypt at the 19th century and he has left a thousand of unique pictures to his son
In a 26 minutes documentary we will unshade the light to the hidden world of the royal weddings of the Egyptian royal family and we will tell a story of a lot of the secrets and behind the scene stories
","صور مصرية هي سلسلة وثائقية نتعرف حلالها على رحلة المصور سمير الغازولي الذي ورث حب التصوير عن والده محمد الغازولي الذي كان مصورا مصريا مقربا من المشاهير والملوك في النصف الأول من القرن العشرين.
ترك محمد الغازولي لإبنه آلاف الصور الفوتغرافية التي توثق لمصر ما قبل الملكية وما بعدها.
في نصف ساعة تليفزيونية نتعرف كواليس لأشهر حالات الزفاف في العصر الملكي وكواليسها وحكاياتها المليئة بالأسرار والتي تكشف جانبا خفيا من حياة الملوك وعلاقاتهم ببعضهم.
",
AJD Catalogue,صور مصرية - الشوارع,Streets,Short Series,صور مصرية-Egypt in images ,5,0.5,00:26:33,مصر,العربية,"A documentary series about Samir Elghazouly journey who continued his father welling of the photography .
Mohamed the father was very close to the celebrities and leaders in Egypt at the 19th century and he has left a thousand of unique pictures to his son
In a 26 minutes documentary we will tell a number of a stories of a very unique landmarks in egypt; streets, roundabouts and famous statues.
Through our digging we will make a comparison between the old look of these places and the current look which will give us a general image about the huge difference which took place in Egypt image before and after the royal family
","صور مصرية هي سلسلة وثائقية نتعرف حلالها على رحلة المصور سمير الغازولي الذي ورث حب التصوير عن والده محمد الغازولي الذي كان مصورا مصريا مقربا من المشاهير والملوك في النصف الأول من القرن العشرين.
ترك محمد الغازولي لإبنه آلاف الصور الفوتغرافية التي توثق لمصر ما قبل الملكية وما بعدها.
في نصف ساعة تليفزيونية نتعرف على مجموعة من القصص والحكايات حول أهم شوارع وميادين مصر ومبانيها الشهيرة التي مرت بالكثير من المراحل وتغيرت اشكالها ومن خلال بعض المقارنات لهذه الأماكن في فترة الملكية وما قبلها ووضعها جنبا الى جنب مع صور حديثة لهذه الأماكن نستشعر حجم التغيير الذي حدث بالمجتمع
",
AJD Catalogue,صور مصرية - الحروب,Wars,Short Series,صور مصرية-Egypt in images ,5,0.5,00:26:49,مصر,العربية,"A documentary series about Samir Elghazouly journey who continued his father welling of the photography .
Mohamed the father was very close to the celebrities and leaders in Egypt at the 19th century and he has left a thousand of unique pictures to his son
In a 26 minutes documentary we will we will show a number of rare and unique photos that tells the story of the wars that took place in Egypt in the 19th and 20th century
"," صور مصرية هي سلسلة وثائقية نتعرف حلالها على رحلة المصور سمير الغازولي الذي ورث حب التصوير عن والده محمد الغازولي الذي كان مصورا مصريا مقربا من المشاهير والملوك في النصف الأول من القرن العشرين.
ترك محمد الغازولي لإبنه آلاف الصور الفوتغرافية التي توثق لمصر ما قبل الملكية وما بعدها.
في نصف ساعة تليفزيونية نشاهد مجموعة من الصور النادرة التي توثق للحروب التي خاضتها مصر منذ نهايات القرن ال ١٩ وحتى نهايات القرن العشرين
هذه المجموعة من الصور تسلط الضوء على مجموعة من الحكايات من الواقع تصحب المشاهد في رحلة إلى ماضي مليء بالانكسارات والانتصارات
",
AJD Catalogue,مدن عتيقة: العقبة,Elements for Media - Old Cities: Aqaba,Long Series,سلسلة مدن عتيقة,1,1,00:00:00,العقبة - الأردن,العربية,"The modern city of Aqaba was built on the ruins of the historic city of Ela. Aqaba is considered one of the oldest historical cities in the region. In this film, we review the history of the city of Aqaba",نشأت مدينة العقبة الحديثة على أنقاض مدينة أيلة التاريخية  والتي تعتبر من أقدم المدن التاريخية في المنطقة. إذ تعود نشأتها لعصور الإنسان الأولى على الأرض. في هذا الفيلم من سلسلة مدن عتيقة، يستعرض الفيلم تاريخ مدينة العقبة,
AJD Catalogue,شكيب أرسلان ,  Shakib Arsalan ,One Off,/,1,1,00:52:50,لبنان,العربية,"The film is about a man called Shakib Arslan, the Arabic Lebanese writer and thinker who was famous for the title of ‘Prince of the statement/Amir Al-Bayan’ due to the richness of his writings. He spent his life advocating Arab and North Africa issues for independence and liberation from colonialism, and was considered one of the greatest thinkers and advocates of Islamic unity, as well as of unity and culture.

Chakib Arslan was a prolific producer of authoring, investigative journalism, politics and translation that could not be abridged in one hour, not to mention our ability to obtain the largest amount of an exclusive archive through his family.

It is a 52 minutes documentary about Prince Arslan, who spent his life advocating Arab and Muslim issues for the sake of independence and liberation from colonialism. He was named ‘Prince of Al-Bayan/statement’ for the abundance of his writings and is considered one of the greatest thinkers and advocates of Islamic unity, as well as of unity and culture.

This personality was concerned not only with the liberation of the Levant and the other Mashreq countries that were under the French or British Mandate, but also firmly believed that the Maghreb was an integral part of the Arab and Islamic world. If any part of it is exposed to colonialism and backwardness, it is a duty for the Muslims to save it before the whole drowned without exception in backwardness and became prey to Western colonialism. This idea was not just a slogan for Arslan, but a well-established practice and embodiment on the ground; His pen and experience were a way to guide the Maghreb politicians and reformers and to support the liberation and patriotic movements of the Maghreb. He also took from his office in Geneva a platform to raise European public awareness of Muslim issues and to force decision-makers to end the colonial tide in the Islamic world and to liberate its occupied territories.  
","تحدث الفلم عن شخصية شكيب أرسلان.، الكاتب والأديب والمفكر العربي اللبناني والذي اشتهر بلقب أمير البيان بسبب غزارة كتاباته. أمضى حياته في مناصرة قضايا العرب والمغرب 
العربي من أجل الاستقلال والتحرر من الاستعمار ويعتبر واحداً من كبار المفكرين ودعاة الوحدة الإسلامية والوحدة والثقافة.

كان شكيب أرسلان غزير الإنتاج ما بين التأليف والتحقيق الصحفي والسياسة والترجمة مما لا يمكن اختزاله في ساعة واحدة وأيضا  مقدرتنا على الحصول على أكبر كمية أرشيف حصري من خلال عالته.

هو فلم وثائقي من ساعتين يتناول شخصية الأمير أرسلان الذي أمضى حياته في مناصرة قضايا العرب والمسلمين من أجل الاستقلال والتحرر من الاستعمار. ولقد لقب بأمير البيان لغزارة كتاباته، ويعتبر واحداً من كبار المفكرين ودعاة الوحدة الإسلامية والوحدة والثقافة. هذه الشخصية  لم تهتم  فقط بتحرير الشام ودول المشرق العربي الأخرى التي كانت تحت الانتداب الفرنسي أو البريطاني وإنما كان يؤمن إيماناً راسخاً أن المغرب العربي جزء لا يتجزأ من العالم العربي والإسلامي إذا تعرض قسم منه للاستعمار والتخلف صار واجباً على المسلمين أن ينقذوه قبل أن يغرق الكل في التخلف ويقع الجميع فريسة للاستعمار الغربي ولم تكن هذه الفكرة مجرد شعار عند أرسلان، بل ممارسة وتجسيداً على أرض الواقع فقد جعل قلمه وتجربته وسيلة لتوجيه الساسة والإصلاحيين المغاربة ومناصرة الحركات التحررية والوطنية المغاربية واتخذ من مكتبه بجنيف منبراً لتوعية الرأي العام الأوروبي بقضايا المسلمين والضغط على أصحاب القرار لوضع حد للمد الاستعماري في العالم الإسلامي وتحرير أراضيه المحتلة
",
AJD Catalogue, مصالي الحاج -الجزء الثاني –الحرب الأخرى, Messali hadj - Part Two,Two Parts,/,2,1,00:44:58,الجزائر / فرنسا,العربية,"فيلم عن مصالي الحاج الملقب بـ ""أبو الأمة"" كان واحد من المطالبين بالاستقلال عن فرنسا منذ العشرينات، وهو مؤسس حزب سياسي وطني نجم شمال إفريقيا الذي تحول إلى حزب الشعب الجزائري، ثم إلى حركة انتصار الحريات الديمقراطية وأخيرا حزب الحركة الوطنية الجزائرية.
تمسك بالنضال السياسي ومحضرا للنشاط المسلح.
جند في الحرب العالمية الأولى ثم استقر في فرنسا حيث أسس عام 1926  مع إخوانه حزب نجم شمال أفريقيا ثم حزب الشعب الجزائري في 11 مارس 
سجن مرات عديدة في فرنسا والجزائر، كما نفي إلى برازافيل عام 1945 أسس في نوفمبر 1946 نادى باستقلال الجزائر منذ العشرينات، مات بفرنسا في 3 جوان
","The film is about the life of Ahmed Ben Messali Hadj, commonly known as Messali Hadj,  was an Algerian nationalist politician dedicated to the independence of his homeland from French colonial rule. He is often called the ""father"" of Algerian nationalism.[2]
He co-founded the Étoile nord-africaine, and founded the Parti du peuple algérien and the Mouvement pour le triomphe des libertés démocratiques before dissociating himself from the armed struggle for Independence in 1954. He also founded the Mouvement national algérien to counteract the ongoing efforts of the Front de libération nationale.",
AJD Catalogue,مدن عتيقة - فاس,Ancient cities -Fes ,Long Series,سلسلة مدن عتيقة,1,1,00:52:57,المغرب,العربية,"Fez Antique or Fez Al-Bali Journey in the depth of authentic Moroccan It is a documentary inspirational in a new format leads the details of real characters carrying different stories intersect in the diary in multiple angles Main title Live in the present in the past tense Guests will make a line in an orderly manner Transports the history of doors and walls, mosques and shops Fez The old vision of a new exit .",فاس العتيقة أو فاس البالي رحلة في العمق المغربي الأصيل انه وثائقي ملهم بصيغة جديدة تقود تفاصيله شخصيات حقيقية تحمل حكايات مختلفة تتقاطع في يومياتها ضمن زوايا متعددة عنوانها الرئيسي العيش في الحاضر بصيغة الماضي الضيوف سيصنعون خيطا ناظما بشكل مسترسل ينقل تاريخ أبواب و أسوار و جوامع ودكاكين فاس القديمة برؤية اخراجية جديدة.,
AJD Catalogue,جزيرة فاضل,  Fadel's Island-PGD002728,One Off,/,1,1,00:44:58,فلسطين,العربية,"The story of the island of Fadel in Egypt, which is a Palestinian village full of Palestinians who live and practice all Palestinian customs and traditions. The Island contains a Palestinian refugee community of more than 4000 people, all of whom are Palestinians who fled the Beer Sheva area in 1948","فيلم يرصد قصة جزيرة فاضل ,والتي هي قرية فلسطينية كاملة يسكنها فلسطينيون، وتمارس فيها كافة العادات والتقاليد الفلسطينية، حتى الأكلات الفلسطينية تفوح رائحتها منها، إنها جزيرة فاضل الواقعة بدلتا مصر.

حيث تضم تجمع لاجئين فلسطينيين وتتبع مركز أبو كبير في محافظة الشرقية بدلتا مصر، ويبلغ تعداد سكانها أكثر من 4000 نسمة جميعهم من الفلسطينيين الذين نزحوا من منطقة بئر السبع عام 1948.

لا تصنف قرية جزيرة فاضل كمخيم لاجئين فلسطينيين باعتبار أن مصر غير مشمولة بلائحة الدول التي تصنفها الأونروا كمنطقة عمليات لها.
",
AJD Catalogue,فاطمة البديري,Fatima al-Budairi,Short Series,شخصيات مقدسية -Jerusalem Figures ,4,0.5,01:44:58,فلسطين,العربية,"The treatment is centered around Palestinian media personality Fatima al-Budairi, who pioneered media work in the 1920s
Here, the treatment will be characterized by a distinctive media format that will move between the journalistic work and the newspaper archives of that stage.
The conversion of a dokyo drama into a mix between the radio template and the storytelling scenes of personal life
A visual mix of dokyo drama and representative scenes and was a radio host of the personality and mobility between the archive and life in the narrative radio.
","1923 - 2009
تتمحور المعالجة حول شخصية الاعلامية الفلسطينية فاطمة البديري ، والتي تعد رائدة العمل الاعلامي في العشرينات 
هنا تكون المعالجة بقالب اعلامي مميز يتنقل بين العمل الصحفي الكتابي وارشيف الصحف الخاص بتلك المرحلة 
وتحويل الدكيو دراما الى مزيج بين القالب الاذاعي والمشاهد القصصية التي تسير بها حياة الشخصية 
مزيج بصري دكيو دراما ومشاهد تمثيلية وكانه استضافة اذاعية للشخصية والتنقل بين ارشيفها ومناحي حياتها بالسرد الاذاعي  
",
AJD Catalogue,موسى كاظم الحسيني,Musa Kazem,Short Series,شخصيات مقدسية -Jerusalem Figures ,4,0.5,02:44:58,فلسطين,العربية,"تتمحور الحلقة حول شخصية الزعيم الفلسطيني موسى كاظم الحسيني زعيم الحركة الوطنية في فترة الانتداب البريطاني .
تحوي سيرة الرجل على الكثير من الارشيف وكانت ذروة نشاطه في فترة الثورة الفلسطينية الكبرى التي كان جزءا منها 
كما انه والد المناضل الفلسطيني الشهير عبد القادر الحسيني .
المعالجة مزيج بصري دكيو دراما ومشاهد تمثيلية مع استخدام الارشيف والسرد السياسي التاريخي لتلك الاحداث اضافة الى استخدام اصوات المذكرات والتعليق الصوتي 
","The episode revolves around the personality of Palestinian leader Musa Kazem al-Husseini, the leader of the national movement during the British Mandate
The biography of the man contains a lot of archive and was the peak of his activity during the period of the Great Palestinian Revolution, which was part of it
He is also the father of the famous Palestinian fighter Abdul Qadir al-Husseini
The treatment is a visual mix of dokyo drama and representative scenes with the use of archives and historical political narrative of these events in addition to the use of voice memos and voice commentary
",
AJD Catalogue,واصف جوهرية,Wasef Jawharieh,Short Series,شخصيات مقدسية -Jerusalem Figures ,4,0.5,03:44:58,فلسطين,العربية,"تتمحور الحلقة حول شخصية الموسيقي الفلسطيني العريق واصف جوهرية والذي عاش في القدس في الفترة خلال المرحلة الانتقالية بين العهد العثماني والانتداب البريطاني الفترة التي سقطت فيها القدس 

قام الرجل بتوثيق تلك الايام ف حياته من خلال كتابة مذكراته وعليه فان المعالجة البصرية ستنقل بين كتابة المذكرات والسرد الصوري الارشيفي الذي احتفظ به الرجل حتى اليوم 
مزيج بصري دكيو دراما ومشاهد تمثيلية اضافة الى تتبع المذكرات والحصول على تسجيلات موسيقية نادرة له 
","The episode revolves around the character of the veteran Palestinian musician Wasef Jawharieh, who lived in Jerusalem during the period between the Ottoman period and the British mandate during the period in which Jerusalem fell.
The man documented these days in his life by writing his memoirs. Therefore, the visual treatment will be transferred between the writing of the memoirs and the narrative that the man kept until today
A visual mix of dokyo drama and analog scenes in addition to tracing notes and obtaining rare musical recordings
",
AJD Catalogue,زليخة شهابي,Zulikha Hajar,Short Series,شخصيات مقدسية -Jerusalem Figures ,4,0.5,04:44:58,فلسطين,العربية,"1901 – 1992 
مناضلة فلسطينية، ورائدة العمل النسوي الفلسطيني. شاركت بفاعلية في النضال الوطني عبر التاريخ الفلسطيني؛ فهي أول من شكل أول اتحاد نسائي فلسطيني بهدف مناهضة الإنتداب البريطاني عام 1921، وأول من قادت مظاهرة نسائية احتجاجاً على اعتقال عدد من قادة الثورة الفلسطينية، كما شاركت في تأسيس الاتحاد النسائي العربي 1944. 
ولدت في مدينة القدس. والدها إسحاق عبد القادر الشهابي، ووالدتها زينب المهتدي. أشقاؤها؛ صبحي، جميل. شقيقاتها؛ رسمية، رفقة. 
","The treatment is centered around the figure of the Palestinian militant women’s pioneer Zulikha Hajar  
Which fought against British colonialism as it was the first woman to lead a feminist march in protest against the arrest of a number of revolutionaries Ian mandate ...
And through the archive and documents of the character will be simulated story and tell her story and through her grandchildren who documented the struggle will be the story and its construction
In addition, the treatment is a visual mix of Dokio drama and representative scenes and move between the archive and the places where she lived
",
AJD Catalogue,مدن عتيقة -المدينة القديمة طرابلس- ليبيا,OLD CITY OF TRIPOLI ,Long Series,سلسلة مدن عتيقة,12,1,00:51:35,ليبيا,العربية,"مدينة طرابلس هي إحدى المدن القديمة التي تتميز بأسوارها وأسواقها وحاراتها ومعالمها التاريخية. كسائر مدن الحضارات القديمة، كانت طرابلس محصنة منذ نشأتها بأسوار عالية وأبواب ضخمة وكذلك بأسواق عتيقة كانت وما تزال محجا لكل الزوار حتى اليوم.  سجلت معظم هذه ""المدن قيم التعايش والحوار الديني فاستبق فيها منهج التراحم والتواد وهندسة أصول السلم الاجتماعي قبل هندسة معالم عمارة المدينة","The city of Tripoli, in Lybia, is one of the oldest cities characterized by its walls, markets, lanes and historical landmarks. Like other cities of ancient civilizations, Tripoli has been fortified since its inception with high walls and huge doors as well as antique markets that were and continue to be a pilgrimage for all visitors to this day. Most of these cities recorded the values of coexistence and religious dialogue.",
AJD Catalogue,العرس التونسي -أعراس الجنوب (فابس وقبلي تونس),Tunisian Wedding -South of Tunisia Wedding,Long Series,سلسلة الأعراس=wedding series ,17,0.5,00:27:28,تونس,العربية,"بين قابس و قبلّي ، يعايش هذا الفيلم أجواء العرس التونسي الجنوبي .
. 
لينقل لنا طقوس و عادات الجنوب التقليدية في وسط بدوي حافظ على الكثير منها من الانقراض.
","Moussa Kazim al-Husseini is considered as the leader of the national movement during the British Mandate. The peak of his political activity was during the period of the Great Palestinian Revolution of the 1930s, as he was one of its main source of inspiration.

This documentary sheds light on a traditional south Tunisian wedding where cavalry, poetic nights and such traditions that are thought to be extinct are still used.
",
AJD Catalogue,العرس التونسي -أعراس نابل,Tunisian Wedding -Nabeul weddings,Long Series,سلسلة الأعراس=wedding series ,17,0.5,00:26:00,تونس,العربية,"الفيلم يسطر طقوس تقليدية لا تزال معتمدة إلى اليوم في العرس التونسي، في حين فرضت متغيرات الحياة إسقاط بعض العادات الأخرى على غرار مسألة الفروسية وذبح الجمال والنوق باعتبار تقلص عدد البدو وارتفاع منسوب الحضر والمدن، إضافة لتغير المعمار الذي بدأ العتيق منه يتلاشى لحل محله المعمار الحديث. 

يسلط هذا العمل الوثائقي الضوء على زواج في وسط بدوي حافظ على عادات توشك على الانقراض كالفروسية والسهرة الشعرية وغيرها من سيم أعراس الجنوب التونسي وكذلك الشمال.
","The Tunisian south is known for traditions that still hold to this day while others have just vanished because of modern life's new requirements.

This documentary sheds light on a traditional south Tunisian wedding where cavalry, poetic nights and such traditions that are thought to be extinct are still used.
",
AJD Catalogue,   (تلاشي (الجنرال عمار , General Amar,One Off,/,1,1,00:56:11,تونس,العربية,عمّار.. ممثّل و كوريغراف تونسي من سيدي بوزيد، يترك الأرض و الفلاحة قبل موسم الحصاد و يذهب إلى العاصمة للبحث عن فضاء للتمارين من أجل التحضير لعرضه المسرحي الراقص الجديد .من خلال معايشتنا لعمّار نكتشف  اصابته بمرض فقدان البصر الجزئي و في طريقه إلى العمى الكامل. هذا المرض الذي قرّر محاربته بالكوميديا السوداء وفنّه الساخر من الذات و القدر و البلاد.  ,"Ammar is a tunisian young man from Sidi Bouzid who left agriculture before the harvest season to go to the capital looking for a training space in order to prepare his new drama dance show and to exercise his job. Ammar Ltifi is a professional actor, dancer and choreographer. When the camera gets closer into his daily life, we discover that he suffers from a rare disease that made him partially lose sight and he is on the way to blindness.. Ammar did not get over his illness but he dealt with it; he created out of it a parallel world full of art, creativity and most of all irony. Irony of the self, the country, the world and the destiny.. Ammar is fighting against his sickeness with comedy.",
AJD Catalogue,  لا شيء يصنع في العراق ,Nothing is made in Iraq ,One Off,/,1,1,00:48:17,العراق,العربية,فيلم يوثق رحلة ثلاثة تجار عراقيين باتجاه بكين  وعمان واسطنبول لاستيراد البضائع بعد تعطل المنتوج العراقي بالكامل ,"A documentary film documents trip of three Iraqi merchants forward to Beijing, Amman and Istanbul to import merchandise, because all of Iraq products have stopped. ",
AJD Catalogue,مدن عتيقة- القيروان ,Ancient cities - Kairouan,Long Series,سلسلة مدن عتيقة,12,1,00:47:39,"تونس, فرنسا, إسرائيل",العربية, عبر ثلاثة أجيال من سكان القيروان ، الجد و الابن و الحفيد، نرتحل في قصص هذه المدينة العتيقة  لنكتشف  من خلالهم المعمار والتاريخ والتراث و حكاياتها  العتيقة..,"We carry various characters from the population of Kairouan through the city and its alleys, stories and heritage
We discover architecture, history, tradition, religion and society
Without narration, but through stories of personalities and their interaction
",
AJD Catalogue,أمينة.. والعازفات,The Musician,One Off,/,1,0.5,00:26:30,تونس,العربية, يحكي الفيلم مسيرة أمينة  التي أسست فرقة العازفات التونسية ،  والتي جمعت من خلالها نساء مارسن و أتقن الموسيقى للترويح عن النفس فذاع صيتهن...وجبن العالم العربي وأوروبا..كسفيرات للموسيقى والمرأة التونسية.,"The band of Amina srarfi, daughter of the famous singer Kadour Sarrafi, doctors and professors .. In their free time they play music for recreation and fun, so their reputation has spread ... They traveled around the Arab world and Europe .. Today They are musicians and singers and they do it as ambassadors of music and The tunisian women",
AJD Catalogue,معجم البلدان القسطنطينية,Al-Hamawi's Atlas ,One Off,/,1,1,00:50:12,تركيا,العربية+ تركيا,    معجم البلدان لياقوت الحموي، هو مرجع جغرافي يعود إلى القرن الثالث عشر. ويعد واحدا من أهم الموسوعات العلمية في وصف المدن والبلدان في تلك الحقبة. في هذا الفيلم، نركز على مدينة إسطنبول انطلاقا من وصف الحموي لها في كتابه.,"Moajam Al Buldan, or The lexicon of the countries by  Yakout Alhamawy, is a geographical reference dating back to the thirteenth century. It is one of the most important scientific encyclopedias in describing cities and countries of that era. In this film, we focus on the city of Istanbul based on the description of Hamwi in his book",
AJD Catalogue, اثنتا عشر خطوة  للأمام,The Passage,One Off,/,1,1,00:52:00,مصر,العربية,"برفقة الطبيب النفسي إيهاب الخراط نخوض في رحلة نتعرف من خلالها على عدة شخصيات عربية تربطهم تجربة التعافي من المخدرات والكحول بتجارب وقصص مختلفة أدت لنتائج استحال عليهم تصورها بعد كل ما وصلوا إليه بسبب إدمانهم ولكن مازال هناك معاناة مريرة يخوضونها بصمت بسبب عدم تقبّل وفهم المجتمع لطبيعة المدمن المتعافي وأهمية ما وصل إليه خلال رحلة كفاح لا تنتهي فتحولوا من أشخاص سلبيين يسببون الضرر لكل من حولهم ولأنفسهم إلى أشخاص أصحاء إيجابيين.

من خلال ما نسمعه منهم ونراه عنهم ومن استعراض تفاصيل الحياة اليومية في بعض المصحات العلاجية والتعرف على تاريخها وحاضرها ومستقبلها تكتمل الرحلة.

  
","Accompanied by the psychiatrist Ihab Al-Kharrat, we are going on a journey through  several Arab personalities who experienced a recovery from drug and alcohol addiction, with different experiences and stories that led to consequences that they could not conceive them because of  , their addiction, but there is still bitter suffering , and the importance of what happened during a journey of endless struggle
They turned from negative people that cause harm to everyone around them and to themselves to healthy positive people
Through what we hear and see the details of their daily life in some therapeutic clinics to know the history, present and future of this completed journey
",
AJD Catalogue,مسرح الحرية,The Journey Of The Others,One Off,/,1,1,00:54:51,فلسطين وأميركا ,العربية,في مسرح الحرية ، تجتهد مجموعة من الممثلين المسرحيين الفلسطينيين لتحقيق حلم لا يرغبون في التخلي عنه: إقامة عرضهم في قلب نيويورك,"At the Freedom Theater, the next Palestinian Intifada is brewing. A group of brave theater actors risk their lives to fulfill a dream they are not willing to abandon: to show their play in New York",
