SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue,تفكك الإتحاد السوفيتي ,"Behind Every Picture, There’s a Story - The Dissolution of the Soviet Union",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الاتحاد السوفيتي,العربية ,,,
AJD Catalogue,الثورة الفرنسية ,"Behind Every Picture, There’s a Story - The French Revolution",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,فرنسا,العربية ,,,
AJD Catalogue,سقوط الخلافة العثمانية ,"Behind Every Picture, There’s a Story - The Fall of the Ottoman Caliphate",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,تركيا ,العربية ,,,
AJD Catalogue,الحروب الصليبية,"Behind Every Picture, There’s a Story - The Crusades",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,تركيا ,العربية ,,,
AJD Catalogue,المكتبة الظاهرية ,"Behind Every Picture, There’s a Story - Al Zahiriyah Library",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,سوريا ,العربية ,,,
AJD Catalogue,تشارلي شابلن,"Behind Every Picture, There’s a Story - Charlie Chaplin",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,بريطانيا,العربية ,,,
AJD Catalogue,شلالات فكتوريا,"Behind Every Picture, There’s a Story - Victoria Falls",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,إفريقيا,العربية ,,,
AJD Catalogue,نيل آرمسترونج,"Behind Every Picture, There’s a Story - Nil Armstrong",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أمريكا,العربية ,,,
AJD Catalogue,الحرب الأفغانية السوفيتية ,"Behind Every Picture, There’s a Story - Soviet War in Afghanistan",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أفغانستان / الاتحاد السوفيتي,العربية ,,,
AJD Catalogue,محمد علي,"Behind Every Picture, There’s a Story - Muhammed Ali",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,تركيا ,العربية ,,,
AJD Catalogue,مكتبة إسكندرية ,"Behind Every Picture, There’s a Story - Bibliotheca Alexandria",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,مصر,العربية ,,,
AJD Catalogue,محمد علي كلاي ,"Behind Every Picture, There’s a Story - Muhammad Ali Clay",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أمريكا,العربية ,,,
AJD Catalogue,هتلر ,"Behind Every Picture, There’s a Story - Hitler",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,ألمانيا,العربية ,,,
AJD Catalogue,قلعة صلاح الدين ,"Behind Every Picture, There’s a Story - Citadel of Salah Al Din",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,سوريا ,العربية ,,,
AJD Catalogue,سور الصين العظيم ,"Behind Every Picture, There’s a Story - Great Wall of China",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الصين ,العربية ,,,
AJD Catalogue,الملك فيصل ,"Behind Every Picture, There’s a Story - King Faisal",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,السعودية ,العربية ,,,
AJD Catalogue,سنان آغا,"Behind Every Picture, There’s a Story - Mimar Sinan",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,تركيا ,العربية ,,,
AJD Catalogue,المكتبة الخالدية ,"Behind Every Picture, There’s a Story - Al Khalidiya Library",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,العراق,العربية ,,,
AJD Catalogue,تشي جيفارا ,"Behind Every Picture, There’s a Story - Che Guevara ",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الأرجنتين,العربية ,,,
AJD Catalogue,آلبرت آينشتاين,"Behind Every Picture, There’s a Story - Albert Einstein",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,ألمانيا,العربية ,,,
AJD Catalogue,أبو القاسم الشابي,"Behind Every Picture, There’s a Story - Abo Al Qassem Al Shaby",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,تونس,العربية ,,,
AJD Catalogue,عمر الخيام ,"Behind Every Picture, There’s a Story - Omar Khayyam",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,إيران,العربية ,,,
AJD Catalogue,الألة الكاتبة ,"Behind Every Picture, There’s a Story - The Typewriter",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,ألمانيا,العربية ,,,
AJD Catalogue,حرب البوسنة والهرسك,"Behind Every Picture, There’s a Story - Bosnian War",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,البوسنة و الهرسك ,العربية ,,,
AJD Catalogue,جامعة الدول العربية ,"Behind Every Picture, There’s a Story - League of Arab States",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,عدة بلدان,العربية ,,,
AJD Catalogue,الإنتفاضة الفلسطينية ,"Behind Every Picture, There’s a Story - The Palestinian Intifada",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,فلسطين ,العربية ,,,
AJD Catalogue,الحرب العالمية الثانية ,"Behind Every Picture, There’s a Story - The Second World War",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الهند / بريطانيا,العربية ,,,
AJD Catalogue,حرب أكتوبر,"Behind Every Picture, There’s a Story - October War",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,مصر ,العربية ,,,"The program is concerned with the knowledge and culture of the ordinary person in everyday life. People, in the very quick modern life, fail to observe the most important pictures they encounter in their life, even in their trips or while watching TV…etc, and the meaning or the memory they evoke. That’s why, this program, through its 90 episodes, aims at presenting to the audience new kind of knowledge in an attracting and entertaining way that suits both the nature of his quick life and the sense of excitement the audience needs to get involved in this process. It presents 4 different pieces of information about one of the “monumental” events, people, places…etc  with a picture that visualize this information, raising the sense of anticipation in the audience, and at the end it reveals the identity of the “monument”."
AJD Catalogue,السلطان عبد الحميد الثاني ,"Behind Every Picture, There’s a Story - Sultan Abdulhamid the Second",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,تركيا ,العربية ,,,
AJD Catalogue,لوحة الموناليزا,"Behind Every Picture, There’s a Story - Mona Lisa",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,فرنسا,العربية ,,,
AJD Catalogue,ماري كوري,"Behind Every Picture, There’s a Story - Marie Curie",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,بولندا,العربية ,,,
AJD Catalogue,إبن الهيثم ,"Behind Every Picture, There’s a Story - Ibn al-Haytham",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,العراق,العربية ,,,
AJD Catalogue,باتريس لومومبا ,"Behind Every Picture, There’s a Story - Patrice Lumumba",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الكونغو ,العربية ,,,
AJD Catalogue,منظمة الكوميسا ,"Behind Every Picture, There’s a Story - Comesa",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,إفريقيا,العربية ,,,
AJD Catalogue,ألف ليلة وليلة ,"Behind Every Picture, There’s a Story - One Thousand and One Nights",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,عدة بلدان,العربية ,,,
AJD Catalogue,جبراييل ماركيز,"Behind Every Picture, There’s a Story - Gabriel José García Márquez",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,كولومبيا ,العربية ,,,
AJD Catalogue,طاغور,"Behind Every Picture, There’s a Story - Tagore",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,البنغال,العربية ,,,
AJD Catalogue,الجواهري,"Behind Every Picture, There’s a Story - Al Gawahry",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,العراق,العربية ,,,
AJD Catalogue,إيليا أبوماضي,"Behind Every Picture, There’s a Story - Elia Abou Mady",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,لبنان ,العربية ,,,
AJD Catalogue,مالكوم إكس,"Behind Every Picture, There’s a Story - Malcolm X",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أمريكا,العربية ,,,
AJD Catalogue,سامراء,"Behind Every Picture, There’s a Story - Somerset",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,العراق,العربية ,,,
AJD Catalogue,الطيب صالح,"Behind Every Picture, There’s a Story - Al Tayeb Saleh",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,السودان ,العربية ,,,
AJD Catalogue,جميلة بوحيرد,"Behind Every Picture, There’s a Story - Gamila Bouhred",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الجزائر,العربية ,,,
AJD Catalogue,سعيد عويطة,"Behind Every Picture, There’s a Story - Said Aouita",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,المغرب,العربية ,,,
AJD Catalogue,بروس لي,"Behind Every Picture, There’s a Story - Bruce Lee",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الصين,العربية ,,,
AJD Catalogue,ديزموند توتو,"Behind Every Picture, There’s a Story - Desmond Tutu",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,جنوب افريقيا,العربية ,,,
AJD Catalogue,عباس بن فرناس,"Behind Every Picture, There’s a Story - Abbas Ibn Firnas",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,إسبانيا,العربية ,,,
AJD Catalogue,علي عزت بيجوفيتش,"Behind Every Picture, There’s a Story - Ali Ezzat Bigovich",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,البوسنة و الهرسك ,العربية ,,,
AJD Catalogue,روبرت فلاهرتي,"Behind Every Picture, There’s a Story - Robert Flaherty",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أمريكا,العربية ,,,
AJD Catalogue,الحركة البريطانية للتعليم الوثائقي,"Behind Every Picture, There’s a Story - The British Documentary Film Movement",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,بريطانيا,العربية ,,,
AJD Catalogue,قيم انتصار الإرادة,"Behind Every Picture, There’s a Story - The Triumph of the Will",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,عدة بلدان,العربية ,,,
AJD Catalogue,فريدريك وايزمان,"Behind Every Picture, There’s a Story - Fredrick Wiseman",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,ألمانيا,العربية ,,,
AJD Catalogue,أيرول موريس,"Behind Every Picture, There’s a Story - Erol Moris",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أمريكا,العربية ,,,
AJD Catalogue,مايكل موور,"Behind Every Picture, There’s a Story - Michael Moore",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,أمريكا,العربية ,,,
AJD Catalogue,لينارت نيلسون,"Behind Every Picture, There’s a Story - Lenart Nelson",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,السويد,العربية ,,,
AJD Catalogue,دزيغا فرتوف,"Behind Every Picture, There’s a Story - Dziga Vertov",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,الإتحاد السوفيتي,العربية ,,,
AJD Catalogue,جورج ميلية,"Behind Every Picture, There’s a Story - George Melies",Fillers,وراء كل صورة حكاية ,89,0.1,00.00.55,فرنسا,العربية ,,,
AJD Catalogue,سارة قصير.. مخرجة تلفزيون ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.01,لبنان,العربية ,يتميز شهر رمضان عند المسلمين عن باقي شهور السنة بطقوس وعادات متميزة. لكن لكل شخص ظروفه الخاصة في قضائه، فهناك من يستمتع بالأجواء الرمضانية، وهناك من يحرم منها. لهذا سنتطرق من خلال هذه السلسلة المكونة من 30 حلقة إلى مجموعة من المهنيين حَكَم عليهم القدر أن يحرموا من الاستمتاع بالفطور الرمضاني، ومن قضائه كباقي الناس وسط العائلة.,,
AJD Catalogue,فيصل عزيزي.. منشط إذاعي,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.48,المغرب,العربية ,,,
AJD Catalogue,غياث كريمو.. اختصاصي في الجراحة التجميلية ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.03,سوريا ,العربية ,,,
AJD Catalogue,محمد سعد الله.. صاحب مركب ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.04,مصر,العربية ,,,
AJD Catalogue,حسن الحجوي.. ممول حفلات,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.49,المغرب,العربية ,,,
AJD Catalogue,محمد.. صاحب محل للخضر,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.07,العراق,العربية ,,,
AJD Catalogue,نور عطاري.. ممرضة ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.01,الأردن,العربية ,,,
AJD Catalogue,عصام يوسف.. سائق طاكسي,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.46,مصر,العربية ,,,
AJD Catalogue,أناس حيدر.. صاحب محل حلويات,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.19,سوريا ,العربية ,,,
AJD Catalogue,محمد.. ميكانيكي ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.26,العراق,العربية ,,,
AJD Catalogue,محمد هلالي.. عامل,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.03,المغرب,العربية ,,,
AJD Catalogue,عباس سفيان.. ممرض,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.02,الجزائر ,العربية ,,,
AJD Catalogue,إبراهيم كراجة.. فندقي,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.41,الأردن,العربية ,,,
AJD Catalogue,أسامة حسني السيد.. سائق حافلة ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.06,الإمارات ,العربية ,,,
AJD Catalogue,سمير بكداش.. صاحب محل بوضة,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.01,سوريا ,العربية ,,,
AJD Catalogue,محمد حسن.. طباخ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.42,مصر,العربية ,,,
AJD Catalogue,رجاء شاتيلا.. أخصائية الجهاز الهضمي ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.12,لبنان,العربية ,,,
AJD Catalogue,الشيخ بعليا التبري.. مقرئ ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.02,الجزائر ,العربية ,,,
AJD Catalogue,رياض خليل خماسي.. صاحب مطعم ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.11,العراق,العربية ,,,
AJD Catalogue,نادية الزعبي.. مقدمة برامج ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.03,الأردن,العربية ,,,
AJD Catalogue,عبد الواحد.. صاحب محل حلويات,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.06.42,المغرب,العربية ,,,
AJD Catalogue,محمود وليد عيسى.. مسؤول بمطعم الهلال الأحمر ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.02,الجزائر ,العربية ,,,
AJD Catalogue,محمد لكنوس.. صاحب فندق,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.04,المغرب,العربية ,,,
AJD Catalogue,محمد.. سائق حافلة ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.02,السودان,العربية ,,,
AJD Catalogue,رشيد.. رجل الإسعاف ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.14,المغرب,العربية ,,,
AJD Catalogue,زينب حسن العرب.. موظفة إستعلامات ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.04.45,لبنان,العربية ,,,
AJD Catalogue,حسن مهرق.. خياط,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.08,المغرب,العربية ,,,
AJD Catalogue,ليث عبد الرزاق.. حلاق,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.07,الإمارات ,العربية ,,,
AJD Catalogue,عمر.. صياد ,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.08,المغرب,العربية ,,,
AJD Catalogue,الشيخ أسامة.. إمام مسجد,Ramadan Diary - ,Fillers,يوميات رمضان,30,0.1,00.05.06,الإمارات ,العربية ,,,
AJD Catalogue,مخطوطات نجع حمادي   ( ضممن سلسلة: وثائقيات منوعة ) ,Nag Hammadi Manuscripts  ,One Off,/,1,1,00.48.01,مصر,الإنجليزية / العربية,بين العام 170 و 340 ميلادي دفن رجل مُطارد من الامبراطورية الرومانية مجموعة من الأوراق داخل جرة فخارية بالقرب من جبل الطارف في نجع حمادي بصعيد مصر. وفي العام 1945 ميلادي وجد هذه الجرة فلاح مصري ومن يومها صارت هذه المخطوطات تعرف باسم مخطوطات نجع حمادي. هي هرطقات في نظر الكنيستين الأرثوذسكية والكاثولوكية، أما في نظر بعض علماء اللاهوت هي أناجيل أسبق وأكثر دقة من الأناجيل المتداولة، وفي نظر البعض الآخر هي أقرب رواية عن صلب المسيح عليه السلام تتفق مع الرواية القرآنية.,,
AJD Catalogue,صورة العربي في الإعلام الإسرائيلي,Arab Image in the Israeli media,One Off,/,1,1,00.50.16,فلسطين ,العبرية / العربية,يعالج الفيلم موضوع صورة العربي في الإعلام الإسرائيلي، ومدى تأثيرها على الرأي العام الإسرائيلي في مراحل مختلفة من النزاع العربي الإسرائيلي. الخط الرئيسي للقصة يتطور جنباً إلى جنب مع رحلة لورا، التي بدأت بإصرارها لإيجاد استراتيجيات فعالة لتغيير الصورة النمطية التي أضحت سمات للعرب في وسائل الإعلام المحلية والدولية.,"The documentary investigates the image of Arabs in Israeli media and its impact on the public opinion in Israel throughout different periods of the Arab Israeli conflict. The main stream of the story unfolds simultaneously with the journey of Laura who is determined to come up with efficient strategies to alter the stereotyped image of Arabs in local and international media.
",
AJD Catalogue,دوري رمضان.. المغرب ,League of Ramadan.. Morocco,Short Series,الدوري الرمضاني,2,1,00.52.14,المغرب,العربية ,"مدينة الدار البيضاء تعد من أكبر المدن المغربية والافريقية فمن خلال شهر رمضان المعظم ترتدي هذه المدينة حلة غير معتاد عليها؛ ومن بين ما سنركز عليه من خلال هذا الشهر هي تلك الدوريات الكروية الرمضانية المنظمة لأول مرة من طرف جمعيات الأحياء المدينة القديمة والأحياء المجاورة لها والتي تترأسها جمعية كريال سنطرال و جمعية رحال.
فمن خلال فيلمنا سنقرب المشاهد لخبايا وكواليس التنظيم  والاستعداد لإقامة هذه الدوريات 
دوري رمضان سيعرفنا بأهم المدارس الكروية التي أنشأت في الدوريات الرمضانية، وعلى رأسها مدرسة رحال لكرة القدم التي تساعد شباب سكان المدينة القديمة كرويا وأدبيا وأخلاقيا وذلك بالمجان.
هذه الجمعيات ارتأت أن تنظم هذه الدوريات بالمعايير الدولية وذلك لزرع روح الاحترافية للناشئة كما سنعطي 
حق الفتاة في الدوري الرمضاني لكرة القدم وهي سابقة من نوعها في المغرب
","Casablanca is one of the largest Moroccan and African cities it is during the month of Ramadan this city wears an unusually them; Among what we will focus on through this month are those patrols career Ramadan organized for the first time by living the old city associations and its neighboring districts and headed Kraal Sentral Association and Association Rahal .It is through our film Senkerb scenes and the scenes of the mysteries of the organization and prepare for the establishment of these patrols
Ramadan League Saarafna the most important football schools that have established patrols in Ramadan , and on her head Rahal school football that will help residents of the old city youth football and morally and ethically and so free of charge .
These associations felt that these patrols governing international standards in order to implant the spirit of professionalism to give emerging as
The girl in the right league for Ramadan , a former football of its kind in Morocco",
AJD Catalogue,دوري رمضان.. مصر ,League of Ramadan.. Egypt,Short Series,الدوري الرمضاني,2,1,00.46.15,مصر ,العربية,الدورة الرمضانية والذي نستكشف من خلاله بعض المظاهر الرمضانية الشعبية وتتمثل في تنظيم شباب الأحياء الشعبية والقري لدورات كروية ورياضية خلال شهر رمضان وهي ظاهرة شديدة الثراء في المجتمع خلال رمضان وتتماس مع مجموعة من المظاهر الرمضانية الاخرى التي يرصدها العمل.,"Ramadan session and through which we explore some of the popular manifestations of Ramadan and is the youth organization of the popular neighborhoods and villages to spherical and mathematical courses during the month of Ramadan, which is very rich in the community during Ramadan phenomenon and Taatmas with a host of other manifestations of Ramadan monitored by the work .",
AJD Catalogue,الإفطار السياسي.. رمضان 2010,Political Breakfast.. Ramadan 2010,One Off,/,1,1,00.51.35,مصر,العربية ,وفيلم آخر باسم الإفطار السياسي ويتناول ظاهرة حديثة نسبيا تتمثل في وجود إفطارات رمضانية للقوى السياسية المختلفة أصبحت تمثل بديلا للتواجد الفعلي في المجتمع في ضوء غياب الأطر الحزبية الفاعلية، وتتماس هذه الظاهرة مع أنها أصبحت من اهم الفعاليات السياسية التي تنبثق عنها أحداث وقرارات وصفقات ومطالبات وتعد الظاهرة نوعا من الإبداع المجتمعي في ظل التضييقات السياسية والأمنية,"And another film on behalf of the political breakfast and deals with a relatively recent phenomenon is the presence of Ramadan Iftars various political forces has become a substitute for the actual presence in the community in light of the absence of effective frameworks partisan , And Taatmas with this phenomenon it has become one of the most important political events that give rise to events and decisions and transactions , claims, is a kind of community creativity phenomenon in light of the political and security strictures.",
AJD Catalogue,رمضان درامي ,Waiting for Ramadan - Drama in the month of Ramadan,Short Series,في انتظار رمضان ,4,0.5,00.27.45,مصر ,العربية,فيلم وثائقي يتناول أشكال ومظاهر الإستعداد لشهر رمضان علي مستوي الجانب الدرامي الذي يكثر تقديمه خلال الشهر الكريم في    مسلسلات وأعمال فنية تمتلأ بها الشاشات العربية ، وذلك من خلال الإقتراب من أحد صانعي تلك الدراما الرمضانية ومعايشة كيف يستعد للشهر وكيف يتخير الأعمال والعوامل التي تتداخل حتي تخرج الأعمال الدرامية بالصورة التي نراها علي الشاشات في النهاية .,"The documentary deals with forms and manifestations of prepping for the month of Ramadan at the level of the drama side, which frequently presented during the holy month in the Series and works of art filled with the Arab screens , through approaching one of those Ramadan drama makers and to experience how it is preparing for the month and how elect the business and the factors that interfere until he graduated Business dramatic image that we see on the screens in the end .",
AJD Catalogue,رمضان غنائي,Waiting for Ramadan - Music in the month of Ramadan,Short Series,في انتظار رمضان ,4,0.5,00.27.17,مصر,العربية ,فيلم وثائقي يتناول أشكال ومظاهر الإستعداد لشهر رمضان علي مستوي الجانب الغنائي الذي يتم تقديمه خلال الشهر الكريم في الحفلات والأمسيات الفنية والخيام الرمضانية ، وذلك من خلال الإقتراب من أحد صانعي تلك الأغاني الرمضانية ومعايشة كيف يستعد للشهر وكيف يتخير الأعمال والعوامل التي تتداخل حتي تخرج الأعمال الغنائية بالصورة التي نراها علي الشاشات في النهاية,"The documentary deals with forms and manifestations of prepping for the month of Ramadan at the level of lyrical side to be offered during the holy month in concerts and evenings technical and Ramadan tents , Through approaching one of those songs Ramadan makers and to experience how it is preparing to elect a month and how business and the factors that interfere even lyrical work out the image that we see on the screens in the end",
AJD Catalogue,رمضان تسامح ,Waiting for Ramadan - Tolerance in the month of Ramadan,Short Series,في انتظار رمضان ,4,0.5,00.26.31,مصر ,العربية,فيلم وثائقي يتناول أشكال ومظاهر التسامح التي تسود خلال شهر رمضان وذلك من خلال رصد موائد الرحمن التي يقيمها بعض المسيحيين في مصر من أموالهم الخاصة وتكون موائد عامه يتناول عليها المسلمون إفطارهم ، كما يرصد حالات الصلح والتسامح التي تعد لها الزعامات الشعبية والقبلية للصلح بين العائلات المتخاصمة والمتنازعة استقبالاً للشهر الكريم .,"The documentary deals with forms and manifestations of tolerance that prevails during the month of Ramadan and through monitoring charity banquets held by some Christians in Egypt of their own money and be tables public addresses by Muslims break their fast , and monitors the cases of conciliation and tolerance , which is a popular and tribal leaders for a reconciliation between the rival and warring families reception of the holy month .",
AJD Catalogue,رمضان صحفي ,Waiting for Ramadan - Press in the month of Ramadan,Short Series,في انتظار رمضان ,4,0.5,00.26.07,مصر ,العربية ,فيلم وثائقي يتناول أشكال ومظاهر الإستعداد لشهر رمضان علي مستوي المؤسسات الصحفية وكيف يكون للشهر الكريم أثر علي  المواد الصحفية المنشورة ، حيث تخصص الصحف والمجلات أبواباً وصفحات خاصة بالشهر الكريم ، كما تنتج أقسام التصوير والرسم الكاريكاتيري أعمالاً مميزة بنكهة شهر رمضان ، في هذا الفيلم نقوم بالدخول إلي تلك المؤسسات الصحفية ونتجول في أقسامها المختلفة لنلتقي الصحافيين الذين يقدمون ويشرفون علي هذه المواد الرمضانية الخاصة .,"The documentary deals with forms and manifestations of prepping for the month of Ramadan at the level of press institutions and how to be a decent month of the impact of press articles published , where he specialized newspapers and magazines doors and the pages of a private holy month , as photography and cartoon sections produce distinctive works of Ramadan flavor , in this film we enter the these press institutions and wander in different departments to meet journalists who provide and oversee these special Ramadan materials .

Arabic---------------AfrikaansAlbanianArabicArmenianAzerbaijaniBasqueBelarusianBengaliBosnianBulgarianBurmeseCatalanCebuanoChinese (Simplified)Chinese (Traditional)CroatianCzechDanishDutchEnglishEsperantoEstonianFilipinoFinnishFrenchGalicianGeorgianGermanGreekGujaratiHaitianHausaHebrewHindiHmongHungarianIcelandicIgboIndonesianIrishItalianJapaneseJavaneseKannadaKazakhKhmerKoreanLaoLatinLatvianLithuanianMacedonianMalagasyMalayMalayalamMalteseMaoriMarathiMongolianNepaliNorwegianNyanjaPersianPolishPortuguesePunjabiRomanianRussianSerbianSinhalaSlovakSlovenianSomaliSpanishSundaneseSwahiliSwedishTajikTamilTeluguThaiTurkishUkrainianUrduUzbekVietnameseWelshYiddishYorubaZulu

",
AJD Catalogue,يوم بطعم الفرحة,A day that tastes like joy ,One Off,/,1,1,00.52.31,مصر,العربية ,يروي هذا الفيلم قصة سكان منطقة (إسطبل عنتر)، تلك المنطقة الموغلة في الفقر والتي تقبع في زاوية من العاصمة المصرية القاهرة. تدور أحداث هذا الفيلم في اليوم الأخير من شهر رمضان، ليبحث كيف يستعد هؤلاء لقدوم العيد، وكيف ينسجون من الفقر فرحتهم.,,
AJD Catalogue,شنطة رمضان ,Ramadan Bags,One Off,/,1,1,00.47.31,مصر,العربية ,يعبر هذا الفيلم عن فكرة التكافل الاجتماعي الموجودة في المجتمع المصري، والتي تتجلى في بعض المناسبات بصورة واضحة. ففي رمضان تنتشر فكرة توزيع شنطة رمضانية تحتوي على مواد تموينية كمساعدة للفقراء. الفيلم يرصد هذه الحالة: كيف يتم تنفيذها بداية بتجميع التبرعات وانتهاء بتوزيعها على المستحقين.,,
AJD Catalogue,رمضان في عالم خاص ,Ramadan in  A spical  World,One Off,/,1,1,00.48.38,المغرب,العربية ,شهر رمضان شهر مميز عند المسلمين عن باقي شهور السنة الهجرية، حيث أن لكل منا طريقته الخاصة في قضائه ولكن تبقى للمستشفيات ودور العجزة والسجون وسواها من الأماكن عالم خاص جداً ومنفرد في شهر رمضان. الفيلم هو عبارة عن زيارة خاصة لاكتشاف هذه الأماكن.,"For Muslims, the month of Ramadan is a special month distinguished by its traditions throughout the Muslim world. However, certain categories of people don’t share the common atmosphere and way of life during this sacred month, namely in hospitals, nursing houses and jails. This documentary focuses in three people who represent those categories of men, woman and youth. It highlights their ways of lives during this month characterized by some kind of sorrow and lack of family warmth.",
AJD Catalogue,كنيسة القيامة ,Church of the Holy Sepulchre,One Off,/,1,1,00.46.47,فلسطين ,العربية ,محاولة لاختزال الزمن واحتواء المكان، لنغرق بالفيض الصوفي فتغيب الفواصل بين حدود الزمان وجنبات المكان. مهرجان للألوان والتاريخ، لوحة  صارخة بتناقضاتها، مذهلة بإنسجامها، يعبر عنها ببساطة المؤرخ د. أجازريان (كنيسة القيامة تشبه قطعة التطريز الفلسطيني)  لنكتشف شكلا آخرا من تجليات  القدس وسر من أسراها. المدينة تدخل في هواء أبنائها، فلا حياة بدونها ولا مكان غيرها. ,,
